Id,SalePrice
2736,142638.20513552194
2737,107367.82651138063
2738,171162.61809906896
2739,167965.1698115335
2740,148739.4090713057
2741,140250.5324605876
2742,171540.7310842466
2743,138326.4056574026
2744,143677.84045259265
2745,136565.26536606636
2746,112000.0459043098
2747,169894.2555163932
2748,130957.4417006791
2749,115015.90742149635
2750,118318.57315237446
2751,102172.54803033604
2752,255539.34011818515
2753,158111.29734876475
2754,232044.06171695865
2755,157139.41969605853
2756,46585.09228189642
2757,61013.08870536757
2758,48092.026249874936
2759,149689.56085371107
2760,134314.03067290763
2761,145848.67476725916
2762,149642.88163822523
2763,194153.52226743544
2764,176875.90807735772
2765,244903.66061680054
2766,119088.60528286723
2767,69922.9425586403
2768,137226.04683114722
2769,127093.81320195543
2770,172503.70780183873
2771,105634.69286797995
2772,102613.00016117358
2773,164862.33944530884
2774,148718.44935733633
2775,119619.25342487388
2776,145731.0584389985
2777,165498.70698634637
2778,128517.19682209799
2779,146960.6318301889
2780,125273.89371005155
2781,91286.05362267773
2782,81631.92374468874
2783,69725.10582873052
2784,125453.77278757254
2785,139981.92276897305
2786,23312.951779818744
2787,134198.0082500743
2788,50991.58671017132
2789,205914.96692675332
2790,83665.33992070326
2791,127010.04493992287
2792,62644.24225555036
2793,162228.24144755508
2794,80105.03840620659
2795,113247.08630433562
2796,88332.55174777278
2797,232479.04780851922
2798,104282.2431868758
2799,117464.05409927113
2800,69745.1687033022
2801,124587.93993849534
2802,131924.3690127851
2803,215907.6113825644
2804,153076.63673255348
2805,96429.31142614118
2806,95394.16546444625
2807,164120.28661009867
2808,137072.61183716235
2809,129694.87188835793
2810,121691.96939136655
2811,163763.46864375012
2812,157924.55645877626
2813,205697.96832705606
2814,204415.80927110452
2815,94531.38051243982
2816,233824.18978687347
2817,130142.12825897151
2818,117828.2392872741
2819,192542.0633930624
2820,130272.93591275846
2821,110162.30892826116
2822,197861.93811757353
2823,282673.2016908084
2824,169440.21745370096
2825,146515.03880154857
2826,118232.60494176163
2827,163009.51600212208
2828,242521.61379472152
2829,227422.8026421163
2830,254874.97081797122
2831,205677.41841920413
2832,233874.62577048948
2833,266617.1521146387
2834,227695.0052854964
2835,236418.6107462673
2836,211193.26963819872
2837,174527.75307007504
2838,146948.81905415448
2839,182729.62565244306
2840,205794.70863395758
2841,217898.43948718437
2842,223196.1134817992
2843,149031.17577421194
2844,179246.20722961388
2845,108140.89631605464
2846,219829.20443704788
2847,186018.8098169642
2848,238046.7829873135
2849,227867.784084796
2850,279735.8988696949
2851,238105.24369422533
2852,232495.09564900803
2853,232855.90425721434
2854,160750.86299415145
2855,218432.73773701262
2856,220346.73389818068
2857,211381.71609208125
2858,213618.24511246366
2859,101556.71874882316
2860,116293.83011272734
2861,131705.6724292515
2862,218657.9719095849
2863,124022.5799813732
2864,255764.6618584177
2865,160746.58460685686
2866,219218.89567171226
2867,77637.12990997809
2868,141044.0377181716
2869,121522.72610524917
2870,133296.47159217575
2871,87887.97439392915
2872,5093.208012288611
2873,88768.42679323992
2874,129035.59268590958
2875,142192.48676909093
2876,157189.28084333485
2877,138233.0039957009
2878,166557.71816144232
2879,123407.12381319018
2880,117365.90722926536
2881,145991.89488742914
2882,145951.93815771546
2883,198769.87349745168
2884,196677.47619372618
2885,174621.8613540054
2886,176932.1183194884
2887,106421.83181078848
2888,147967.25704919035
2889,40835.54029259624
2890,56723.686016414475
2891,157350.40638311318
2892,26392.331251867
2893,120296.30144531911
2894,28394.652944170026
2895,262758.02534482063
2896,254860.65684639505
2897,196536.4536062443
2898,202735.1388162305
2899,243926.120889829
2900,162181.93257765943
2901,197540.60836909607
2902,196512.2209918359
2903,292833.34861665394
2904,306137.336026955
2905,60240.31050473516
2906,227865.21062404505
2907,118936.88405583837
2908,107433.65474639082
2909,194345.47570959572
2910,53677.86608349168
2911,89772.44653577071
2912,144231.22178508405
2913,89610.75626779368
2914,74319.0301530505
2915,74319.0301530505
2916,90363.18374620067
2917,148465.20793690678
2918,106786.34895211244
2919,233921.29546007412
